"date_sk","full_date","year_num","quarter_num","month_num","month_name","day_num","day_name","day_of_week_num","is_weekend","year_month_label"
20220706,"2022-07-06",2022,3,7,Jul,6,Wednesday,3,0,"2022-Jul"
20220707,"2022-07-07",2022,3,7,Jul,7,Thursday,4,0,"2022-Jul"
20220708,"2022-07-08",2022,3,7,Jul,8,Friday,5,0,"2022-Jul"
20220709,"2022-07-09",2022,3,7,Jul,9,Saturday,6,1,"2022-Jul"
20220710,"2022-07-10",2022,3,7,Jul,10,Sunday,7,1,"2022-Jul"
20220711,"2022-07-11",2022,3,7,Jul,11,Monday,1,0,"2022-Jul"
20220712,"2022-07-12",2022,3,7,Jul,12,Tuesday,2,0,"2022-Jul"
20220713,"2022-07-13",2022,3,7,Jul,13,Wednesday,3,0,"2022-Jul"
20220714,"2022-07-14",2022,3,7,Jul,14,Thursday,4,0,"2022-Jul"
20220715,"2022-07-15",2022,3,7,Jul,15,Friday,5,0,"2022-Jul"
20220716,"2022-07-16",2022,3,7,Jul,16,Saturday,6,1,"2022-Jul"
20220717,"2022-07-17",2022,3,7,Jul,17,Sunday,7,1,"2022-Jul"
20220718,"2022-07-18",2022,3,7,Jul,18,Monday,1,0,"2022-Jul"
20220719,"2022-07-19",2022,3,7,Jul,19,Tuesday,2,0,"2022-Jul"
20220720,"2022-07-20",2022,3,7,Jul,20,Wednesday,3,0,"2022-Jul"
20220721,"2022-07-21",2022,3,7,Jul,21,Thursday,4,0,"2022-Jul"
20220722,"2022-07-22",2022,3,7,Jul,22,Friday,5,0,"2022-Jul"
20220723,"2022-07-23",2022,3,7,Jul,23,Saturday,6,1,"2022-Jul"
20220724,"2022-07-24",2022,3,7,Jul,24,Sunday,7,1,"2022-Jul"
20220725,"2022-07-25",2022,3,7,Jul,25,Monday,1,0,"2022-Jul"
20220726,"2022-07-26",2022,3,7,Jul,26,Tuesday,2,0,"2022-Jul"
20220727,"2022-07-27",2022,3,7,Jul,27,Wednesday,3,0,"2022-Jul"
20220728,"2022-07-28",2022,3,7,Jul,28,Thursday,4,0,"2022-Jul"
20220729,"2022-07-29",2022,3,7,Jul,29,Friday,5,0,"2022-Jul"
20220730,"2022-07-30",2022,3,7,Jul,30,Saturday,6,1,"2022-Jul"
20220731,"2022-07-31",2022,3,7,Jul,31,Sunday,7,1,"2022-Jul"
20220801,"2022-08-01",2022,3,8,Aug,1,Monday,1,0,"2022-Aug"
20220802,"2022-08-02",2022,3,8,Aug,2,Tuesday,2,0,"2022-Aug"
20220803,"2022-08-03",2022,3,8,Aug,3,Wednesday,3,0,"2022-Aug"
20220804,"2022-08-04",2022,3,8,Aug,4,Thursday,4,0,"2022-Aug"
20220805,"2022-08-05",2022,3,8,Aug,5,Friday,5,0,"2022-Aug"
20220806,"2022-08-06",2022,3,8,Aug,6,Saturday,6,1,"2022-Aug"
20220807,"2022-08-07",2022,3,8,Aug,7,Sunday,7,1,"2022-Aug"
20220808,"2022-08-08",2022,3,8,Aug,8,Monday,1,0,"2022-Aug"
20220809,"2022-08-09",2022,3,8,Aug,9,Tuesday,2,0,"2022-Aug"
20220810,"2022-08-10",2022,3,8,Aug,10,Wednesday,3,0,"2022-Aug"
20220811,"2022-08-11",2022,3,8,Aug,11,Thursday,4,0,"2022-Aug"
20220812,"2022-08-12",2022,3,8,Aug,12,Friday,5,0,"2022-Aug"
20220813,"2022-08-13",2022,3,8,Aug,13,Saturday,6,1,"2022-Aug"
20220814,"2022-08-14",2022,3,8,Aug,14,Sunday,7,1,"2022-Aug"
20220815,"2022-08-15",2022,3,8,Aug,15,Monday,1,0,"2022-Aug"
20220816,"2022-08-16",2022,3,8,Aug,16,Tuesday,2,0,"2022-Aug"
20220817,"2022-08-17",2022,3,8,Aug,17,Wednesday,3,0,"2022-Aug"
20220818,"2022-08-18",2022,3,8,Aug,18,Thursday,4,0,"2022-Aug"
20220819,"2022-08-19",2022,3,8,Aug,19,Friday,5,0,"2022-Aug"
20220820,"2022-08-20",2022,3,8,Aug,20,Saturday,6,1,"2022-Aug"
20220821,"2022-08-21",2022,3,8,Aug,21,Sunday,7,1,"2022-Aug"
20220822,"2022-08-22",2022,3,8,Aug,22,Monday,1,0,"2022-Aug"
20220823,"2022-08-23",2022,3,8,Aug,23,Tuesday,2,0,"2022-Aug"
20220824,"2022-08-24",2022,3,8,Aug,24,Wednesday,3,0,"2022-Aug"
20220825,"2022-08-25",2022,3,8,Aug,25,Thursday,4,0,"2022-Aug"
20220826,"2022-08-26",2022,3,8,Aug,26,Friday,5,0,"2022-Aug"
20220827,"2022-08-27",2022,3,8,Aug,27,Saturday,6,1,"2022-Aug"
20220828,"2022-08-28",2022,3,8,Aug,28,Sunday,7,1,"2022-Aug"
20220829,"2022-08-29",2022,3,8,Aug,29,Monday,1,0,"2022-Aug"
20220830,"2022-08-30",2022,3,8,Aug,30,Tuesday,2,0,"2022-Aug"
20220831,"2022-08-31",2022,3,8,Aug,31,Wednesday,3,0,"2022-Aug"
20220901,"2022-09-01",2022,3,9,Sep,1,Thursday,4,0,"2022-Sep"
20220902,"2022-09-02",2022,3,9,Sep,2,Friday,5,0,"2022-Sep"
20220903,"2022-09-03",2022,3,9,Sep,3,Saturday,6,1,"2022-Sep"
20220904,"2022-09-04",2022,3,9,Sep,4,Sunday,7,1,"2022-Sep"
20220905,"2022-09-05",2022,3,9,Sep,5,Monday,1,0,"2022-Sep"
20220906,"2022-09-06",2022,3,9,Sep,6,Tuesday,2,0,"2022-Sep"
20220907,"2022-09-07",2022,3,9,Sep,7,Wednesday,3,0,"2022-Sep"
20220908,"2022-09-08",2022,3,9,Sep,8,Thursday,4,0,"2022-Sep"
20220909,"2022-09-09",2022,3,9,Sep,9,Friday,5,0,"2022-Sep"
20220910,"2022-09-10",2022,3,9,Sep,10,Saturday,6,1,"2022-Sep"
20220911,"2022-09-11",2022,3,9,Sep,11,Sunday,7,1,"2022-Sep"
20220912,"2022-09-12",2022,3,9,Sep,12,Monday,1,0,"2022-Sep"
20220913,"2022-09-13",2022,3,9,Sep,13,Tuesday,2,0,"2022-Sep"
20220914,"2022-09-14",2022,3,9,Sep,14,Wednesday,3,0,"2022-Sep"
20220915,"2022-09-15",2022,3,9,Sep,15,Thursday,4,0,"2022-Sep"
20220916,"2022-09-16",2022,3,9,Sep,16,Friday,5,0,"2022-Sep"
20220917,"2022-09-17",2022,3,9,Sep,17,Saturday,6,1,"2022-Sep"
20220918,"2022-09-18",2022,3,9,Sep,18,Sunday,7,1,"2022-Sep"
20220919,"2022-09-19",2022,3,9,Sep,19,Monday,1,0,"2022-Sep"
20220920,"2022-09-20",2022,3,9,Sep,20,Tuesday,2,0,"2022-Sep"
20220921,"2022-09-21",2022,3,9,Sep,21,Wednesday,3,0,"2022-Sep"
20220922,"2022-09-22",2022,3,9,Sep,22,Thursday,4,0,"2022-Sep"
20220923,"2022-09-23",2022,3,9,Sep,23,Friday,5,0,"2022-Sep"
20220924,"2022-09-24",2022,3,9,Sep,24,Saturday,6,1,"2022-Sep"
20220925,"2022-09-25",2022,3,9,Sep,25,Sunday,7,1,"2022-Sep"
20220926,"2022-09-26",2022,3,9,Sep,26,Monday,1,0,"2022-Sep"
20220927,"2022-09-27",2022,3,9,Sep,27,Tuesday,2,0,"2022-Sep"
20220928,"2022-09-28",2022,3,9,Sep,28,Wednesday,3,0,"2022-Sep"
20220929,"2022-09-29",2022,3,9,Sep,29,Thursday,4,0,"2022-Sep"
20220930,"2022-09-30",2022,3,9,Sep,30,Friday,5,0,"2022-Sep"
20221001,"2022-10-01",2022,4,10,Oct,1,Saturday,6,1,"2022-Oct"
20221002,"2022-10-02",2022,4,10,Oct,2,Sunday,7,1,"2022-Oct"
20221003,"2022-10-03",2022,4,10,Oct,3,Monday,1,0,"2022-Oct"
20221004,"2022-10-04",2022,4,10,Oct,4,Tuesday,2,0,"2022-Oct"
20221005,"2022-10-05",2022,4,10,Oct,5,Wednesday,3,0,"2022-Oct"
20221006,"2022-10-06",2022,4,10,Oct,6,Thursday,4,0,"2022-Oct"
20221007,"2022-10-07",2022,4,10,Oct,7,Friday,5,0,"2022-Oct"
20221008,"2022-10-08",2022,4,10,Oct,8,Saturday,6,1,"2022-Oct"
20221009,"2022-10-09",2022,4,10,Oct,9,Sunday,7,1,"2022-Oct"
20221010,"2022-10-10",2022,4,10,Oct,10,Monday,1,0,"2022-Oct"
20221011,"2022-10-11",2022,4,10,Oct,11,Tuesday,2,0,"2022-Oct"
20221012,"2022-10-12",2022,4,10,Oct,12,Wednesday,3,0,"2022-Oct"
20221013,"2022-10-13",2022,4,10,Oct,13,Thursday,4,0,"2022-Oct"
20221014,"2022-10-14",2022,4,10,Oct,14,Friday,5,0,"2022-Oct"
20221015,"2022-10-15",2022,4,10,Oct,15,Saturday,6,1,"2022-Oct"
20221016,"2022-10-16",2022,4,10,Oct,16,Sunday,7,1,"2022-Oct"
20221017,"2022-10-17",2022,4,10,Oct,17,Monday,1,0,"2022-Oct"
20221018,"2022-10-18",2022,4,10,Oct,18,Tuesday,2,0,"2022-Oct"
20221019,"2022-10-19",2022,4,10,Oct,19,Wednesday,3,0,"2022-Oct"
20221020,"2022-10-20",2022,4,10,Oct,20,Thursday,4,0,"2022-Oct"
20221021,"2022-10-21",2022,4,10,Oct,21,Friday,5,0,"2022-Oct"
20221022,"2022-10-22",2022,4,10,Oct,22,Saturday,6,1,"2022-Oct"
20221023,"2022-10-23",2022,4,10,Oct,23,Sunday,7,1,"2022-Oct"
20221024,"2022-10-24",2022,4,10,Oct,24,Monday,1,0,"2022-Oct"
20221025,"2022-10-25",2022,4,10,Oct,25,Tuesday,2,0,"2022-Oct"
20221026,"2022-10-26",2022,4,10,Oct,26,Wednesday,3,0,"2022-Oct"
20221027,"2022-10-27",2022,4,10,Oct,27,Thursday,4,0,"2022-Oct"
20221028,"2022-10-28",2022,4,10,Oct,28,Friday,5,0,"2022-Oct"
20221029,"2022-10-29",2022,4,10,Oct,29,Saturday,6,1,"2022-Oct"
20221030,"2022-10-30",2022,4,10,Oct,30,Sunday,7,1,"2022-Oct"
20221031,"2022-10-31",2022,4,10,Oct,31,Monday,1,0,"2022-Oct"
20221101,"2022-11-01",2022,4,11,Nov,1,Tuesday,2,0,"2022-Nov"
20221102,"2022-11-02",2022,4,11,Nov,2,Wednesday,3,0,"2022-Nov"
20221103,"2022-11-03",2022,4,11,Nov,3,Thursday,4,0,"2022-Nov"
20221104,"2022-11-04",2022,4,11,Nov,4,Friday,5,0,"2022-Nov"
20221105,"2022-11-05",2022,4,11,Nov,5,Saturday,6,1,"2022-Nov"
20221106,"2022-11-06",2022,4,11,Nov,6,Sunday,7,1,"2022-Nov"
20221107,"2022-11-07",2022,4,11,Nov,7,Monday,1,0,"2022-Nov"
20221108,"2022-11-08",2022,4,11,Nov,8,Tuesday,2,0,"2022-Nov"
20221109,"2022-11-09",2022,4,11,Nov,9,Wednesday,3,0,"2022-Nov"
20221110,"2022-11-10",2022,4,11,Nov,10,Thursday,4,0,"2022-Nov"
20221111,"2022-11-11",2022,4,11,Nov,11,Friday,5,0,"2022-Nov"
20221112,"2022-11-12",2022,4,11,Nov,12,Saturday,6,1,"2022-Nov"
20221113,"2022-11-13",2022,4,11,Nov,13,Sunday,7,1,"2022-Nov"
20221114,"2022-11-14",2022,4,11,Nov,14,Monday,1,0,"2022-Nov"
20221115,"2022-11-15",2022,4,11,Nov,15,Tuesday,2,0,"2022-Nov"
20221116,"2022-11-16",2022,4,11,Nov,16,Wednesday,3,0,"2022-Nov"
20221117,"2022-11-17",2022,4,11,Nov,17,Thursday,4,0,"2022-Nov"
20221118,"2022-11-18",2022,4,11,Nov,18,Friday,5,0,"2022-Nov"
20221119,"2022-11-19",2022,4,11,Nov,19,Saturday,6,1,"2022-Nov"
20221120,"2022-11-20",2022,4,11,Nov,20,Sunday,7,1,"2022-Nov"
20221121,"2022-11-21",2022,4,11,Nov,21,Monday,1,0,"2022-Nov"
20221122,"2022-11-22",2022,4,11,Nov,22,Tuesday,2,0,"2022-Nov"
20221123,"2022-11-23",2022,4,11,Nov,23,Wednesday,3,0,"2022-Nov"
20221124,"2022-11-24",2022,4,11,Nov,24,Thursday,4,0,"2022-Nov"
20221125,"2022-11-25",2022,4,11,Nov,25,Friday,5,0,"2022-Nov"
20221126,"2022-11-26",2022,4,11,Nov,26,Saturday,6,1,"2022-Nov"
20221127,"2022-11-27",2022,4,11,Nov,27,Sunday,7,1,"2022-Nov"
20221128,"2022-11-28",2022,4,11,Nov,28,Monday,1,0,"2022-Nov"
20221129,"2022-11-29",2022,4,11,Nov,29,Tuesday,2,0,"2022-Nov"
20221130,"2022-11-30",2022,4,11,Nov,30,Wednesday,3,0,"2022-Nov"
20221201,"2022-12-01",2022,4,12,Dec,1,Thursday,4,0,"2022-Dec"
20221202,"2022-12-02",2022,4,12,Dec,2,Friday,5,0,"2022-Dec"
20221203,"2022-12-03",2022,4,12,Dec,3,Saturday,6,1,"2022-Dec"
20221204,"2022-12-04",2022,4,12,Dec,4,Sunday,7,1,"2022-Dec"
20221205,"2022-12-05",2022,4,12,Dec,5,Monday,1,0,"2022-Dec"
20221206,"2022-12-06",2022,4,12,Dec,6,Tuesday,2,0,"2022-Dec"
20221207,"2022-12-07",2022,4,12,Dec,7,Wednesday,3,0,"2022-Dec"
20221208,"2022-12-08",2022,4,12,Dec,8,Thursday,4,0,"2022-Dec"
20221209,"2022-12-09",2022,4,12,Dec,9,Friday,5,0,"2022-Dec"
20221210,"2022-12-10",2022,4,12,Dec,10,Saturday,6,1,"2022-Dec"
20221211,"2022-12-11",2022,4,12,Dec,11,Sunday,7,1,"2022-Dec"
20221212,"2022-12-12",2022,4,12,Dec,12,Monday,1,0,"2022-Dec"
20221213,"2022-12-13",2022,4,12,Dec,13,Tuesday,2,0,"2022-Dec"
20221214,"2022-12-14",2022,4,12,Dec,14,Wednesday,3,0,"2022-Dec"
20221215,"2022-12-15",2022,4,12,Dec,15,Thursday,4,0,"2022-Dec"
20221216,"2022-12-16",2022,4,12,Dec,16,Friday,5,0,"2022-Dec"
20221217,"2022-12-17",2022,4,12,Dec,17,Saturday,6,1,"2022-Dec"
20221218,"2022-12-18",2022,4,12,Dec,18,Sunday,7,1,"2022-Dec"
20221219,"2022-12-19",2022,4,12,Dec,19,Monday,1,0,"2022-Dec"
20221220,"2022-12-20",2022,4,12,Dec,20,Tuesday,2,0,"2022-Dec"
20221221,"2022-12-21",2022,4,12,Dec,21,Wednesday,3,0,"2022-Dec"
20221222,"2022-12-22",2022,4,12,Dec,22,Thursday,4,0,"2022-Dec"
20221223,"2022-12-23",2022,4,12,Dec,23,Friday,5,0,"2022-Dec"
20221224,"2022-12-24",2022,4,12,Dec,24,Saturday,6,1,"2022-Dec"
20221225,"2022-12-25",2022,4,12,Dec,25,Sunday,7,1,"2022-Dec"
20221226,"2022-12-26",2022,4,12,Dec,26,Monday,1,0,"2022-Dec"
20221227,"2022-12-27",2022,4,12,Dec,27,Tuesday,2,0,"2022-Dec"
20221228,"2022-12-28",2022,4,12,Dec,28,Wednesday,3,0,"2022-Dec"
20221229,"2022-12-29",2022,4,12,Dec,29,Thursday,4,0,"2022-Dec"
20221230,"2022-12-30",2022,4,12,Dec,30,Friday,5,0,"2022-Dec"
20221231,"2022-12-31",2022,4,12,Dec,31,Saturday,6,1,"2022-Dec"
20230101,"2023-01-01",2023,1,1,Jan,1,Sunday,7,1,"2023-Jan"
20230102,"2023-01-02",2023,1,1,Jan,2,Monday,1,0,"2023-Jan"
20230103,"2023-01-03",2023,1,1,Jan,3,Tuesday,2,0,"2023-Jan"
20230104,"2023-01-04",2023,1,1,Jan,4,Wednesday,3,0,"2023-Jan"
20230105,"2023-01-05",2023,1,1,Jan,5,Thursday,4,0,"2023-Jan"
20230106,"2023-01-06",2023,1,1,Jan,6,Friday,5,0,"2023-Jan"
20230107,"2023-01-07",2023,1,1,Jan,7,Saturday,6,1,"2023-Jan"
20230108,"2023-01-08",2023,1,1,Jan,8,Sunday,7,1,"2023-Jan"
20230109,"2023-01-09",2023,1,1,Jan,9,Monday,1,0,"2023-Jan"
20230110,"2023-01-10",2023,1,1,Jan,10,Tuesday,2,0,"2023-Jan"
20230111,"2023-01-11",2023,1,1,Jan,11,Wednesday,3,0,"2023-Jan"
20230112,"2023-01-12",2023,1,1,Jan,12,Thursday,4,0,"2023-Jan"
20230113,"2023-01-13",2023,1,1,Jan,13,Friday,5,0,"2023-Jan"
20230114,"2023-01-14",2023,1,1,Jan,14,Saturday,6,1,"2023-Jan"
20230115,"2023-01-15",2023,1,1,Jan,15,Sunday,7,1,"2023-Jan"
20230116,"2023-01-16",2023,1,1,Jan,16,Monday,1,0,"2023-Jan"
20230117,"2023-01-17",2023,1,1,Jan,17,Tuesday,2,0,"2023-Jan"
20230118,"2023-01-18",2023,1,1,Jan,18,Wednesday,3,0,"2023-Jan"
20230119,"2023-01-19",2023,1,1,Jan,19,Thursday,4,0,"2023-Jan"
20230120,"2023-01-20",2023,1,1,Jan,20,Friday,5,0,"2023-Jan"
20230121,"2023-01-21",2023,1,1,Jan,21,Saturday,6,1,"2023-Jan"
20230122,"2023-01-22",2023,1,1,Jan,22,Sunday,7,1,"2023-Jan"
20230123,"2023-01-23",2023,1,1,Jan,23,Monday,1,0,"2023-Jan"
20230124,"2023-01-24",2023,1,1,Jan,24,Tuesday,2,0,"2023-Jan"
20230125,"2023-01-25",2023,1,1,Jan,25,Wednesday,3,0,"2023-Jan"
20230126,"2023-01-26",2023,1,1,Jan,26,Thursday,4,0,"2023-Jan"
20230127,"2023-01-27",2023,1,1,Jan,27,Friday,5,0,"2023-Jan"
20230128,"2023-01-28",2023,1,1,Jan,28,Saturday,6,1,"2023-Jan"
20230129,"2023-01-29",2023,1,1,Jan,29,Sunday,7,1,"2023-Jan"
20230130,"2023-01-30",2023,1,1,Jan,30,Monday,1,0,"2023-Jan"
20230131,"2023-01-31",2023,1,1,Jan,31,Tuesday,2,0,"2023-Jan"
20230201,"2023-02-01",2023,1,2,Feb,1,Wednesday,3,0,"2023-Feb"
20230202,"2023-02-02",2023,1,2,Feb,2,Thursday,4,0,"2023-Feb"
20230203,"2023-02-03",2023,1,2,Feb,3,Friday,5,0,"2023-Feb"
20230204,"2023-02-04",2023,1,2,Feb,4,Saturday,6,1,"2023-Feb"
20230205,"2023-02-05",2023,1,2,Feb,5,Sunday,7,1,"2023-Feb"
20230206,"2023-02-06",2023,1,2,Feb,6,Monday,1,0,"2023-Feb"
20230207,"2023-02-07",2023,1,2,Feb,7,Tuesday,2,0,"2023-Feb"
20230208,"2023-02-08",2023,1,2,Feb,8,Wednesday,3,0,"2023-Feb"
20230209,"2023-02-09",2023,1,2,Feb,9,Thursday,4,0,"2023-Feb"
20230210,"2023-02-10",2023,1,2,Feb,10,Friday,5,0,"2023-Feb"
20230211,"2023-02-11",2023,1,2,Feb,11,Saturday,6,1,"2023-Feb"
20230212,"2023-02-12",2023,1,2,Feb,12,Sunday,7,1,"2023-Feb"
20230213,"2023-02-13",2023,1,2,Feb,13,Monday,1,0,"2023-Feb"
20230214,"2023-02-14",2023,1,2,Feb,14,Tuesday,2,0,"2023-Feb"
20230215,"2023-02-15",2023,1,2,Feb,15,Wednesday,3,0,"2023-Feb"
20230216,"2023-02-16",2023,1,2,Feb,16,Thursday,4,0,"2023-Feb"
20230217,"2023-02-17",2023,1,2,Feb,17,Friday,5,0,"2023-Feb"
20230218,"2023-02-18",2023,1,2,Feb,18,Saturday,6,1,"2023-Feb"
20230219,"2023-02-19",2023,1,2,Feb,19,Sunday,7,1,"2023-Feb"
20230220,"2023-02-20",2023,1,2,Feb,20,Monday,1,0,"2023-Feb"
20230221,"2023-02-21",2023,1,2,Feb,21,Tuesday,2,0,"2023-Feb"
20230222,"2023-02-22",2023,1,2,Feb,22,Wednesday,3,0,"2023-Feb"
20230223,"2023-02-23",2023,1,2,Feb,23,Thursday,4,0,"2023-Feb"
20230224,"2023-02-24",2023,1,2,Feb,24,Friday,5,0,"2023-Feb"
20230225,"2023-02-25",2023,1,2,Feb,25,Saturday,6,1,"2023-Feb"
20230226,"2023-02-26",2023,1,2,Feb,26,Sunday,7,1,"2023-Feb"
20230227,"2023-02-27",2023,1,2,Feb,27,Monday,1,0,"2023-Feb"
20230228,"2023-02-28",2023,1,2,Feb,28,Tuesday,2,0,"2023-Feb"
20230301,"2023-03-01",2023,1,3,Mar,1,Wednesday,3,0,"2023-Mar"
20230302,"2023-03-02",2023,1,3,Mar,2,Thursday,4,0,"2023-Mar"
20230303,"2023-03-03",2023,1,3,Mar,3,Friday,5,0,"2023-Mar"
20230304,"2023-03-04",2023,1,3,Mar,4,Saturday,6,1,"2023-Mar"
20230305,"2023-03-05",2023,1,3,Mar,5,Sunday,7,1,"2023-Mar"
20230306,"2023-03-06",2023,1,3,Mar,6,Monday,1,0,"2023-Mar"
20230307,"2023-03-07",2023,1,3,Mar,7,Tuesday,2,0,"2023-Mar"
20230308,"2023-03-08",2023,1,3,Mar,8,Wednesday,3,0,"2023-Mar"
20230309,"2023-03-09",2023,1,3,Mar,9,Thursday,4,0,"2023-Mar"
20230310,"2023-03-10",2023,1,3,Mar,10,Friday,5,0,"2023-Mar"
20230311,"2023-03-11",2023,1,3,Mar,11,Saturday,6,1,"2023-Mar"
20230312,"2023-03-12",2023,1,3,Mar,12,Sunday,7,1,"2023-Mar"
20230313,"2023-03-13",2023,1,3,Mar,13,Monday,1,0,"2023-Mar"
20230314,"2023-03-14",2023,1,3,Mar,14,Tuesday,2,0,"2023-Mar"
20230315,"2023-03-15",2023,1,3,Mar,15,Wednesday,3,0,"2023-Mar"
20230316,"2023-03-16",2023,1,3,Mar,16,Thursday,4,0,"2023-Mar"
20230317,"2023-03-17",2023,1,3,Mar,17,Friday,5,0,"2023-Mar"
20230318,"2023-03-18",2023,1,3,Mar,18,Saturday,6,1,"2023-Mar"
20230319,"2023-03-19",2023,1,3,Mar,19,Sunday,7,1,"2023-Mar"
20230320,"2023-03-20",2023,1,3,Mar,20,Monday,1,0,"2023-Mar"
20230321,"2023-03-21",2023,1,3,Mar,21,Tuesday,2,0,"2023-Mar"
20230322,"2023-03-22",2023,1,3,Mar,22,Wednesday,3,0,"2023-Mar"
20230323,"2023-03-23",2023,1,3,Mar,23,Thursday,4,0,"2023-Mar"
20230324,"2023-03-24",2023,1,3,Mar,24,Friday,5,0,"2023-Mar"
20230325,"2023-03-25",2023,1,3,Mar,25,Saturday,6,1,"2023-Mar"
20230326,"2023-03-26",2023,1,3,Mar,26,Sunday,7,1,"2023-Mar"
20230327,"2023-03-27",2023,1,3,Mar,27,Monday,1,0,"2023-Mar"
20230328,"2023-03-28",2023,1,3,Mar,28,Tuesday,2,0,"2023-Mar"
20230329,"2023-03-29",2023,1,3,Mar,29,Wednesday,3,0,"2023-Mar"
20230330,"2023-03-30",2023,1,3,Mar,30,Thursday,4,0,"2023-Mar"
20230331,"2023-03-31",2023,1,3,Mar,31,Friday,5,0,"2023-Mar"
20230401,"2023-04-01",2023,2,4,Apr,1,Saturday,6,1,"2023-Apr"
20230402,"2023-04-02",2023,2,4,Apr,2,Sunday,7,1,"2023-Apr"
20230403,"2023-04-03",2023,2,4,Apr,3,Monday,1,0,"2023-Apr"
20230404,"2023-04-04",2023,2,4,Apr,4,Tuesday,2,0,"2023-Apr"
20230405,"2023-04-05",2023,2,4,Apr,5,Wednesday,3,0,"2023-Apr"
20230406,"2023-04-06",2023,2,4,Apr,6,Thursday,4,0,"2023-Apr"
20230407,"2023-04-07",2023,2,4,Apr,7,Friday,5,0,"2023-Apr"
20230408,"2023-04-08",2023,2,4,Apr,8,Saturday,6,1,"2023-Apr"
20230409,"2023-04-09",2023,2,4,Apr,9,Sunday,7,1,"2023-Apr"
20230410,"2023-04-10",2023,2,4,Apr,10,Monday,1,0,"2023-Apr"
20230411,"2023-04-11",2023,2,4,Apr,11,Tuesday,2,0,"2023-Apr"
20230412,"2023-04-12",2023,2,4,Apr,12,Wednesday,3,0,"2023-Apr"
20230413,"2023-04-13",2023,2,4,Apr,13,Thursday,4,0,"2023-Apr"
20230414,"2023-04-14",2023,2,4,Apr,14,Friday,5,0,"2023-Apr"
20230415,"2023-04-15",2023,2,4,Apr,15,Saturday,6,1,"2023-Apr"
20230416,"2023-04-16",2023,2,4,Apr,16,Sunday,7,1,"2023-Apr"
20230417,"2023-04-17",2023,2,4,Apr,17,Monday,1,0,"2023-Apr"
20230418,"2023-04-18",2023,2,4,Apr,18,Tuesday,2,0,"2023-Apr"
20230419,"2023-04-19",2023,2,4,Apr,19,Wednesday,3,0,"2023-Apr"
20230420,"2023-04-20",2023,2,4,Apr,20,Thursday,4,0,"2023-Apr"
20230421,"2023-04-21",2023,2,4,Apr,21,Friday,5,0,"2023-Apr"
20230422,"2023-04-22",2023,2,4,Apr,22,Saturday,6,1,"2023-Apr"
20230423,"2023-04-23",2023,2,4,Apr,23,Sunday,7,1,"2023-Apr"
20230424,"2023-04-24",2023,2,4,Apr,24,Monday,1,0,"2023-Apr"
20230425,"2023-04-25",2023,2,4,Apr,25,Tuesday,2,0,"2023-Apr"
20230426,"2023-04-26",2023,2,4,Apr,26,Wednesday,3,0,"2023-Apr"
20230427,"2023-04-27",2023,2,4,Apr,27,Thursday,4,0,"2023-Apr"
20230428,"2023-04-28",2023,2,4,Apr,28,Friday,5,0,"2023-Apr"
20230429,"2023-04-29",2023,2,4,Apr,29,Saturday,6,1,"2023-Apr"
20230430,"2023-04-30",2023,2,4,Apr,30,Sunday,7,1,"2023-Apr"
20230501,"2023-05-01",2023,2,5,May,1,Monday,1,0,"2023-May"
20230502,"2023-05-02",2023,2,5,May,2,Tuesday,2,0,"2023-May"
20230503,"2023-05-03",2023,2,5,May,3,Wednesday,3,0,"2023-May"
20230504,"2023-05-04",2023,2,5,May,4,Thursday,4,0,"2023-May"
20230505,"2023-05-05",2023,2,5,May,5,Friday,5,0,"2023-May"
20230506,"2023-05-06",2023,2,5,May,6,Saturday,6,1,"2023-May"
20230507,"2023-05-07",2023,2,5,May,7,Sunday,7,1,"2023-May"
20230508,"2023-05-08",2023,2,5,May,8,Monday,1,0,"2023-May"
20230509,"2023-05-09",2023,2,5,May,9,Tuesday,2,0,"2023-May"
20230510,"2023-05-10",2023,2,5,May,10,Wednesday,3,0,"2023-May"
20230511,"2023-05-11",2023,2,5,May,11,Thursday,4,0,"2023-May"
20230512,"2023-05-12",2023,2,5,May,12,Friday,5,0,"2023-May"
20230513,"2023-05-13",2023,2,5,May,13,Saturday,6,1,"2023-May"
20230514,"2023-05-14",2023,2,5,May,14,Sunday,7,1,"2023-May"
20230515,"2023-05-15",2023,2,5,May,15,Monday,1,0,"2023-May"
20230516,"2023-05-16",2023,2,5,May,16,Tuesday,2,0,"2023-May"
20230517,"2023-05-17",2023,2,5,May,17,Wednesday,3,0,"2023-May"
20230518,"2023-05-18",2023,2,5,May,18,Thursday,4,0,"2023-May"
20230519,"2023-05-19",2023,2,5,May,19,Friday,5,0,"2023-May"
20230520,"2023-05-20",2023,2,5,May,20,Saturday,6,1,"2023-May"
20230521,"2023-05-21",2023,2,5,May,21,Sunday,7,1,"2023-May"
20230522,"2023-05-22",2023,2,5,May,22,Monday,1,0,"2023-May"
20230523,"2023-05-23",2023,2,5,May,23,Tuesday,2,0,"2023-May"
20230524,"2023-05-24",2023,2,5,May,24,Wednesday,3,0,"2023-May"
20230525,"2023-05-25",2023,2,5,May,25,Thursday,4,0,"2023-May"
20230526,"2023-05-26",2023,2,5,May,26,Friday,5,0,"2023-May"
20230527,"2023-05-27",2023,2,5,May,27,Saturday,6,1,"2023-May"
